DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-11,84.4,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-12,85.1,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-01,84.2,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-02,84.3,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-03,84.4,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-04,85.2,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-05,85.6,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-06,85.6,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-07,85.9,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-08,85.3,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-09,85.2,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-10,85.1,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-11,84.4,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-12,85.8,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-01,85.0,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-02,85.1,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-03,84.7,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-04,85.2,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-05,85.5,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-06,85.5,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-07,86.1,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-08,86.1,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-09,86.0,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-10,87.6,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-11,86.6,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-12,87.6,,
ESTAT:STS_TRTU_M(1.0),05/12/25 11:00:00,Monthly,Net turnover,"Retail trade, except of motor vehicles and motorcycles",Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-01,88.0,,
